zip,irs_returns,irs_pop,irs_income,statefips,state,irs_mean_hh_income,irs_ui_pct,irs_pct_with_Kinc,irs_avg_K_income,irs_K_inc_reliance,irs_pct_with_LLCinc,irs_LLC_inc_reliance,irs_avg_mort,irs_mort_inc_ratio,irs_SSI_reliance,irs_EITC_pct,irs_avg_AGI,irs_mean_ind_income
38730,760,1570,40104,28,"MS",52768.42,0,.1184211,1140.789,.0216188,.0789474,.0347098,877.6316,.0166318,.0378516,.3026316,52034.21,25543.95
38732,7130,14720,351375,28,"MS",49281.21,.0308555,.1079944,1911.781,.0387933,.0673212,.0618712,837.0267,.0169847,.036047,.3702665,48514.59,23870.58
38736,200,470,7176,28,"MS",35880,0,0,0,0,0,0,0,0,0,.45,35575,15268.08
38737,1130,2380,32374,28,"MS",28649.56,.0353982,.0265487,44.24779,.0015444,.0176991,.0102243,191.1504,.006672,.0364181,.539823,28362.83,13602.52
38740,170,380,7166,28,"MS",42152.94,0,0,0,0,0,0,0,0,0,.5294118,41747.06,18857.89
38744,350,730,14823,28,"MS",42351.43,0,.0857143,-17.14286,-.0004048,.0857143,.1297308,0,0,.0503272,.4,41491.43,20305.48
38746,240,520,6792,28,"MS",28300,0,0,0,0,0,0,0,0,.0332744,.5416667,28233.33,13061.54
38748,1400,3030,59749,28,"MS",42677.86,.0785714,.0642857,345,.0080838,.05,.162396,303.5714,.0071131,.0267954,.4928571,41722.86,19719.14
38751,4890,10300,183824,28,"MS",37591.82,.0511247,.0613497,2639.059,.070203,.0449898,.0720907,468.0981,.0124521,.0326726,.5235174,36979.55,17846.99
38753,570,1130,28662,28,"MS",50284.21,.0526316,.0877193,528.0702,.0105017,.0877193,.1279394,545.614,.0108506,.0351336,.368421,49064.91,25364.6
38754,570,1230,16901,28,"MS",29650.88,0,0,0,0,0,0,119.2982,.0040234,.033075,.508772,29129.82,13740.65
38756,2690,5670,112267,28,"MS",41734.95,.0408922,.0743494,1562.825,.0374464,.063197,.0642219,439.4052,.0105285,.0324138,.4237918,40923.42,19800.18
38759,580,1240,31013,28,"MS",53470.69,0,.137931,1574.138,.0294393,.0862069,.0979912,806.8965,.0150904,.0350498,.3275862,52470.69,25010.48
38761,860,1830,22834,28,"MS",26551.16,.0697674,0,0,0,0,0,134.8837,.0050801,.0310502,.5813953,26258.14,12477.6
38762,910,1850,21798,28,"MS",23953.85,.0549451,0,0,0,0,0,180.2198,.0075236,.0358749,.5714286,23720.88,11782.7
38769,870,1800,25756,28,"MS",29604.6,.0689655,.0344828,65.51724,.0022131,0,0,125.2874,.004232,.0252368,.5287356,29328.74,14308.89
38771,1260,2630,37839,28,"MS",30030.95,.0555556,.031746,158.7302,.0052856,.015873,.015381,336.5079,.0112054,.0350168,.5555556,29720.63,14387.45
38773,1190,2570,38236,28,"MS",32131.09,.0672269,.0504202,81.5126,.0025369,.0336134,.0483576,267.2269,.0083168,.0397531,.5210084,31677.31,14877.82
38774,1000,2120,28857,28,"MS",28857,.07,.03,139,.0048169,0,0,237,.0082129,.0334754,.56,28597,13611.79
38778,590,1350,18454,28,"MS",31277.97,.0677966,.0338983,330.5085,.0105668,0,0,110.1695,.0035223,0,.5932204,30896.61,13669.63
38801,12270,25060,615762,28,"MS",50184.35,.0423798,.0986145,922.5754,.0183837,.0440098,.0593655,1019.397,.020313,.0340749,.3186634,49498.78,24571.51
38804,7150,14270,451403,28,"MS",63133.29,.0391608,.1230769,4365.594,.0691489,.0671329,.1196027,1106.993,.0175342,.0271443,.2797203,61908.81,31633.01
38821,4790,10130,236597,28,"MS",49393.95,.0501044,.0960334,1048.225,.0212217,.0354906,.0815733,722.9645,.0146367,.0396835,.2985386,48572.86,23356.07
38824,3280,6810,129436,28,"MS",39462.2,.0365854,.0457317,392.9878,.0099586,.027439,.0216864,530.1829,.0134352,.0323326,.3567073,39072.26,19006.75
38826,2400,4870,169398,28,"MS",70582.5,.0458333,.15,1847.5,.026175,.0791667,.1055266,1523.75,.0215882,.0310157,.2291667,69482.09,34783.98
38827,1130,2660,48715,28,"MS",43110.62,.0353982,.079646,367.2566,.0085189,.0353982,.0230114,387.6106,.0089911,.0321051,.2566372,42626.55,18313.91
38828,1680,3660,73917,28,"MS",43998.21,.0416667,.0297619,98.80952,.0022458,.0238095,.012717,532.1429,.0120946,.029479,.2738095,43594.64,20195.9
38829,6910,14490,282466,28,"MS",40877.86,.0434153,.0824891,1002.605,.0245268,.0376266,.0500131,571.78,.0139875,.0387905,.3241679,40348.63,19493.86
38833,870,1880,29808,28,"MS",34262.07,.0574713,.0344828,42.52874,.0012413,0,0,259.7701,.0075819,.0239868,.3333333,34011.5,15855.32
38834,10360,22390,465627,28,"MS",44944.69,.030888,.0907336,941.3127,.0209438,.0444015,.0515305,666.9884,.0148402,.0346629,.3108108,44360.14,20796.2
38838,550,1240,20611,28,"MS",37474.55,.0363636,.0545455,290.9091,.0077628,0,0,310.9091,.0082965,.0390568,.2727273,37247.27,16621.77
38841,1300,3110,46789,28,"MS",35991.54,.0384615,.0384615,104.6154,.0029067,0,0,311.5385,.0086559,.0255402,.3307692,35682.31,15044.69
38843,4460,9130,200857,28,"MS",45035.2,.0426009,.0762332,723.0942,.0160562,.0336323,.0315747,615.0224,.0136565,.0396003,.2713004,44560.31,21999.67
38846,820,1800,30930,28,"MS",37719.51,.0487805,.0487805,31.70732,.0008406,0,0,348.7805,.0092467,.0407695,.3292683,37479.27,17183.33
38847,1300,2830,52460,28,"MS",40353.85,.0538462,.0538462,287.6923,.0071292,.0384615,.0219215,445.3846,.011037,.0299466,.2846154,40032.31,18537.1
38848,330,700,14312,28,"MS",43369.7,0,0,0,0,0,0,378.7879,.0087339,.0269704,.2121212,43133.33,20445.71
38849,2260,4990,110766,28,"MS",49011.5,.0353982,.0575221,892.9203,.0182186,.0442478,.0250709,1025.221,.020918,.0213784,.2964602,48569.47,22197.6
38850,1410,2910,48491,28,"MS",34390.78,.0496454,.0496454,122.695,.0035677,.0283688,.0424409,198.5816,.0057743,.0274484,.3687943,33929.08,16663.57
38851,3540,7430,140907,28,"MS",39804.24,.0480226,.0649718,662.1469,.0166351,.0508475,.0734385,389.2655,.0097795,.0311198,.3728814,39091.53,18964.6
38852,3500,7330,154019,28,"MS",44005.43,.0514286,.0942857,925.7143,.0210364,.0342857,.0116999,538.8571,.0122452,.0443971,.2628571,43497.43,21012.14
38855,1850,4000,78186,28,"MS",42262.7,.0378378,.0540541,304.3243,.0072008,.027027,.0074694,525.9459,.0124447,.0310158,.2810811,41897.84,19546.5
38856,680,1500,30567,28,"MS",44951.47,.0441176,.0441176,152.9412,.0034024,.0294118,.0250924,536.7647,.011941,.026859,.2352941,44500,20378
38857,1510,3310,66387,28,"MS",43964.9,.0397351,.0662252,252.9801,.0057541,.0331126,.007155,1152.318,.02621,.0225647,.2582781,43560.93,20056.5
38858,2800,5890,102320,28,"MS",36542.86,.0607143,.0535714,203.5714,.0055708,.0178571,.0071833,390.7143,.0106919,.0342162,.3392857,36213.21,17371.82
38859,260,560,9064,28,"MS",34861.54,0,0,0,0,0,0,0,0,.0308914,.3461539,34457.69,16185.71
38860,2530,5040,79022,28,"MS",31233.99,.0869565,.0355731,200.7905,.0064286,.027668,.0168561,281.8182,.0090228,.0324467,.458498,30775.1,15678.97
38862,1150,2320,43702,28,"MS",38001.74,.0608696,.0521739,491.3044,.0129285,0,0,402.6087,.0105945,.047618,.3217391,37640.87,18837.07
38863,8310,18790,344872,28,"MS",41500.84,.0397112,.064982,569.9158,.0137326,.0373045,.0326556,604.8135,.0145735,.0295472,.2984356,41019.86,18354.02
38864,560,1220,22037,28,"MS",39351.79,.0357143,.0357143,53.57143,.0013613,0,0,342.8571,.0087126,.0307664,.2857143,39062.5,18063.12
38865,1900,4120,72877,28,"MS",38356.32,.0578947,.0578947,296.8421,.0077391,.0210526,.0056671,364.2105,.0094955,.037529,.3315789,37978.95,17688.59
38866,5180,11050,298363,28,"MS",57599.04,.0328185,.1061776,794.7877,.0137986,.0540541,.0370019,1407.529,.0244367,.0280665,.2200772,56892.66,27001.18
38868,2310,4670,79666,28,"MS",34487.45,.0649351,.047619,254.9783,.0073934,.017316,.0134311,461.4719,.0133809,.0276027,.3809524,34161.04,17059.1
38870,1080,2320,48124,28,"MS",44559.26,.0648148,.0555556,174.0741,.0039066,0,0,839.8148,.0188471,.0310448,.2592593,44330.55,20743.1
38871,760,1630,33811,28,"MS",44488.16,.0526316,.0657895,277.6316,.0062406,0,0,636.8421,.0143149,.0362308,.2631579,43968.42,20742.95
38873,1060,2250,42176,28,"MS",39788.68,.0660377,.0660377,105.6604,.0026555,0,0,237.7359,.005975,.0353044,.2735849,39475.47,18744.89
38876,470,1010,18329,28,"MS",38997.87,.0638298,.0638298,42.55319,.0010912,0,0,229.7872,.0058923,.0383545,.2978723,38738.3,18147.53
38878,1110,2690,38737,28,"MS",34898.2,.036036,.036036,228.8288,.006557,.036036,.091592,262.1622,.0075122,.0323722,.3423423,34179.28,14400.37
38901,7490,15390,318255,28,"MS",42490.65,.0267023,.0894526,1211.215,.0285054,.0333778,.0542364,733.5114,.0172629,.0336397,.3778371,41942.99,20679.34
38913,170,350,6005,28,"MS",35323.53,0,0,0,0,0,0,0,0,0,.2941177,35082.35,17157.14
38914,180,400,6652,28,"MS",36955.55,0,0,0,0,0,0,0,0,.0306675,.3333333,36788.89,16630
38915,1550,3270,58567,28,"MS",37785.16,.0387097,.0709677,705.8065,.0186795,.0387097,.0180989,353.5484,.0093568,.0371199,.3741935,37192.9,17910.4
38916,1810,3810,68801,28,"MS",38011.6,.0497238,.0828729,701.105,.0184445,.0497238,.019898,296.6851,.0078051,.0388802,.39779,37232.04,18058.01
38917,1250,2600,71704,28,"MS",57363.2,.032,.096,910.4,.0158708,.064,.0775549,742.4,.0129421,.0437911,.24,56512.8,27578.46
38920,260,560,8386,28,"MS",32253.85,0,0,0,0,0,0,0,0,.0465061,.4615385,31869.23,14975
38921,1910,3980,61628,28,"MS",32265.97,.052356,.0418848,794.7644,.0246317,.0209424,.0413448,225.1309,.0069773,.0367203,.513089,31758.12,15484.42
38922,1340,2770,48279,28,"MS",36029.11,.0522388,.0373134,253.7313,.0070424,.0149254,.0009528,381.3433,.0105843,.0366205,.358209,35738.8,17429.24
38923,470,1000,18292,28,"MS",38919.15,.0425532,0,0,0,0,0,321.2766,.008255,.0278264,.3829787,38504.25,18292
38924,320,660,10099,28,"MS",31559.38,.09375,0,0,0,0,0,325,.010298,.0326765,.5,31362.5,15301.52
38925,890,1830,31791,28,"MS",35720.23,.0449438,.0449438,71.91011,.0020131,0,0,370.7865,.0103803,.0399484,.3483146,35337.08,17372.13
38927,450,950,16452,28,"MS",36560,.0444444,0,0,0,0,0,377.7778,.0103331,.0401775,.3111111,36082.22,17317.89
38928,210,470,10273,28,"MS",48919.05,.1904762,0,0,0,0,0,0,0,0,.5714286,48666.67,21857.45
38929,510,1010,16455,28,"MS",32264.71,0,.0392157,111.7647,.003464,0,0,288.2353,.0089335,.0307505,.3529412,32000,16292.08
38930,9570,20010,388974,28,"MS",40645.14,.0407524,.07628,1569.802,.0386221,.0501567,.0661689,608.9864,.014983,.0323055,.4848485,40042.01,19438.98
38940,830,1790,34615,28,"MS",41704.82,.0361446,.0722892,383.1325,.0091868,.0240964,.0008089,526.506,.0126246,.0381338,.3493976,41356.63,19337.99
38941,1670,3560,63286,28,"MS",37895.81,.0598802,.0239521,547.3054,.0144424,.0179641,.2192586,237.7245,.0062731,.0246974,.5508982,36686.83,17776.97
38943,290,620,15757,28,"MS",54334.48,0,0,0,0,0,0,775.8621,.0142794,.05185,.2068966,53565.52,25414.52
38944,180,360,6295,28,"MS",34972.22,.1666667,0,0,0,0,0,0,0,0,.4444444,34061.11,17486.11
38948,850,1730,32103,28,"MS",37768.23,.0470588,.0705882,394.1176,.0104352,0,0,377.6471,.0099991,.0489051,.3647059,37243.53,18556.65
38949,100,210,4186,28,"MS",41860,0,0,0,0,0,0,0,0,0,.2,41510,19933.33
38950,120,220,3338,28,"MS",27816.67,0,0,0,0,0,0,0,0,0,.4166667,27816.67,15172.73
38951,400,860,13146,28,"MS",32865,0,0,0,0,0,0,0,0,.036513,.425,32597.5,15286.05
38952,210,460,11333,28,"MS",53966.67,0,.0952381,3776.19,.0699726,.0952381,.0374129,0,0,0,.4285714,51904.76,24636.96
38953,280,570,10700,28,"MS",38214.29,0,.0714286,107.1429,.0028037,0,0,0,0,.0391589,.3214286,38075,18771.93
38954,500,1160,15290,28,"MS",30580,.08,0,0,0,0,0,160,.0052322,.0199477,.56,30336,13181.03
38961,410,860,13043,28,"MS",31812.2,.0487805,0,0,0,0,0,295.1219,.009277,.0336579,.4146341,31570.73,15166.28
38963,570,1280,18663,28,"MS",32742.11,.0877193,0,0,0,0,0,329.8246,.0100734,.0346139,.5789474,32307.02,14580.47
38965,3750,7590,151130,28,"MS",40301.33,.04,.0693333,655.2,.0162575,.0266667,.0182624,592.2667,.014696,.0433269,.3146667,39754.67,19911.73
38967,2740,5790,111760,28,"MS",40788.32,.0510949,.0729927,505.8394,.0124016,.040146,.0234968,405.4745,.0099409,.0427523,.3905109,40340.88,19302.25
39038,2300,5020,86222,28,"MS",37487.82,.0478261,.0434783,588.2609,.0156921,.0304348,.0855002,365.2174,.0097423,.0323003,.5608696,36823.48,17175.7
39039,940,1920,47528,28,"MS",50561.7,.0319149,.0957447,662.7659,.0131081,.0638298,.0097416,705.3192,.0139497,.0436795,.2659574,49830.85,24754.17
39040,1380,2930,65425,28,"MS",47409.42,.0362319,.0507246,407.2464,.00859,.0289855,.0320367,731.884,.0154375,.0306611,.3188406,46944.2,22329.35
39041,1630,3060,64092,28,"MS",39320.25,.0429448,.0613497,839.8773,.0213599,.0245399,.029208,747.8528,.0190195,.0369469,.3435583,38890.8,20945.1
39042,15210,31250,929215,28,"MS",61092.38,.0184089,.1282051,1238.527,.020273,.0624589,.0331107,1830.835,.0299683,.0387574,.1781723,60367.65,29734.88
39044,1470,2970,61617,28,"MS",41916.33,.0204082,.0544218,112.2449,.0026778,.0272109,.012951,756.4626,.018047,.0384959,.3197279,41589.8,20746.46
39045,620,1210,16723,28,"MS",26972.58,.0645161,0,0,0,0,0,272.5807,.0101058,.0205705,.483871,26788.71,13820.66
39046,12390,26260,516005,28,"MS",41646.89,.031477,.062954,850.4439,.0204203,.0363196,.0413562,1215.093,.0291761,.025585,.4059726,41114.69,19649.85
39047,16840,34430,1274034,28,"MS",75655.23,.0172209,.1662708,2107.007,.0278501,.0902613,.0640721,2622.862,.0346686,.030343,.1258907,74526.78,37003.6
39051,6300,14110,267326,28,"MS",42432.7,.0269841,.0587302,532.0635,.012539,.0238095,.0218198,579.2064,.01365,.0281679,.3444445,41925.24,18945.85
39054,220,480,6795,28,"MS",30886.36,0,0,0,0,0,0,0,0,.0344371,.5454546,30672.73,14156.25
39056,11790,23860,697965,28,"MS",59199.75,.0203562,.1365564,1213.486,.0204982,.0559796,.0511888,1619.593,.0273581,.0397054,.2103478,58359.46,29252.52
39057,850,1980,31102,28,"MS",36590.59,0,.0235294,36.47059,.0009967,0,0,291.7647,.0079738,.020063,.4117647,36354.12,15708.08
39059,4890,10060,193756,28,"MS",39622.9,.0327198,.0613497,499.7955,.0126138,.0327198,.0230393,535.9918,.0135273,.0365769,.3783231,39258.28,19260.04
39063,1390,3050,37652,28,"MS",27087.77,.0431655,.0143885,15.10791,.0005577,0,0,256.1151,.009455,.0402635,.5755396,26893.53,12344.92
39066,1830,3640,67559,28,"MS",36917.49,.0382514,.0382514,196.7213,.0053287,.0218579,.0084223,585.2459,.0158528,.0307879,.3989071,36544.81,18560.16
39067,510,1080,18445,28,"MS",36166.67,0,0,0,0,0,0,215.6863,.0059637,.0348604,.2941177,35850.98,17078.7
39069,2180,4520,66959,28,"MS",30715.14,.1009174,.0183486,175.2294,.005705,0,0,374.7706,.0122015,.0266432,.5229358,30445.87,14813.94
39071,2310,4710,154212,28,"MS",66758.45,.030303,.1082251,2873.593,.0430446,.0779221,.0725949,1637.229,.0245247,.0276373,.3246753,65730.3,32741.4
39073,8330,17440,420301,28,"MS",50456.3,.0192077,.0864346,1043.097,.0206733,.0492197,.0260361,1158.583,.0229621,.0355007,.2376951,49934.45,24099.83
39074,6220,14290,225430,28,"MS",36242.77,.0192926,.0498392,455.4662,.0125671,.0305466,.0358958,381.0289,.0105132,.0254979,.3842444,35849.2,15775.37
39078,320,710,13710,28,"MS",42843.75,0,0,0,0,0,0,221.875,.0051787,.0295405,.40625,42593.75,19309.86
39079,660,1380,19718,28,"MS",29875.76,.0454545,0,0,0,0,0,128.7879,.0043108,.0393549,.530303,29640.91,14288.41
39082,520,1100,22477,28,"MS",43225,0,0,0,0,0,0,446.1538,.0103217,.0232682,.2884615,42998.08,20433.64
39083,4100,8630,139654,28,"MS",34061.95,.0292683,.0536585,405.1219,.0118937,.0219512,.0301817,468.2927,.0137483,.0326879,.4414634,33639.27,16182.39
39086,760,1730,22033,28,"MS",28990.79,.0657895,.0263158,28.94737,.0009985,0,0,156.5789,.005401,.0293197,.6052632,28778.95,12735.84
39090,5160,11060,221278,28,"MS",42883.33,.0387597,.0833333,959.1085,.0223655,.0387597,.0674943,551.3566,.0128571,.0373015,.372093,42293.61,20007.05
39092,1210,2730,48349,28,"MS",39957.85,.0247934,.0578512,1101.653,.0275704,.0247934,.023227,352.8925,.0088316,.0226271,.3966942,39473.55,17710.26
39094,1360,3000,58834,28,"MS",43260.29,.0220588,.0441176,114.7059,.0026515,.0220588,.0080736,490.4412,.011337,.0271612,.3529412,42837.5,19611.33
39095,2820,5970,87791,28,"MS",31131.56,.0567376,.0425532,311.3475,.010001,.0248227,.0020048,321.2766,.01032,.0320648,.5248227,30737.94,14705.36
39096,720,1430,25434,28,"MS",35325,.0555556,0,0,0,0,0,312.5,.0088464,.0483211,.4444444,35090.28,17786.01
39097,320,640,9308,28,"MS",29087.5,.0625,0,0,0,0,0,0,0,.0359905,.5,28775,14543.75
39108,680,1440,27872,28,"MS",40988.23,.0735294,.0735294,263.2353,.0064222,0,0,445.5882,.0108711,.0442379,.3235294,40686.77,19355.55
39110,18550,40910,2101761,28,"MS",113302.5,.0145553,.2846361,5788.032,.0510848,.148248,.1235431,4194.933,.0370242,.0242558,.0808625,110990.3,51375.24
39111,3930,8310,173641,28,"MS",44183.46,.0229008,.0814249,704.5801,.0159467,.0407125,.0451967,752.9262,.0170409,.0307531,.3638677,43583.46,20895.43
39114,3840,8110,173000,28,"MS",45052.08,.0234375,.0703125,700.5208,.0155491,.0390625,.0318902,716.9271,.0159133,.0306647,.34375,44530.99,21331.69
39116,980,2140,49076,28,"MS",50077.55,.0306122,.0816327,1136.735,.0226995,.0306122,.0123686,539.7959,.0107792,.0297702,.255102,49703.06,22932.71
39117,4080,9610,162474,28,"MS",39822.06,.0196078,.0441176,284.0686,.0071334,.0318627,.0371752,489.2157,.012285,.0300479,.3259804,39475.98,16906.76
39119,2190,4620,85213,28,"MS",38910.05,.0365297,.0502283,607.3059,.0156079,.0182648,.0122164,470.7762,.0120991,.0324833,.4109589,38548.4,18444.37
39120,11650,22800,546578,28,"MS",46916.57,.0403433,.1038627,2192.618,.0467344,.0497854,.06634,722.7468,.0154049,.0351807,.3665236,46120,23972.72
39140,860,1810,39136,28,"MS",45506.98,.0465116,.0697674,230.2326,.0050593,0,0,705.814,.01551,.0316077,.3023256,45152.32,21622.1
39144,380,880,10418,28,"MS",27415.79,.0526316,0,0,0,0,0,0,0,.0259167,.6315789,27228.95,11838.64
39145,2170,4650,103026,28,"MS",47477.42,.0276498,.0875576,492.1659,.0103663,.0552995,.032089,790.7834,.016656,.0376313,.2534562,46894.93,22156.13
39146,1190,2380,36236,28,"MS",30450.42,.0672269,.0336134,174.7899,.0057401,0,0,329.4118,.010818,.0237885,.5042017,30193.28,15225.21
39149,650,1260,24832,28,"MS",38203.08,.0461538,.0307692,415.3846,.0108731,0,0,310.7692,.0081347,.03423,.3384615,37972.31,19707.94
39150,2270,4670,78765,28,"MS",34698.24,.0528634,.0528634,643.6123,.0185488,.030837,.0231829,470.0441,.0135466,.0429379,.4757709,34310.57,16866.17
39152,460,1010,19217,28,"MS",41776.09,0,0,0,0,0,0,510.8696,.0122288,.0272155,.3478261,41315.22,19026.73
39153,1320,2920,65088,28,"MS",49309.09,.0227273,.0530303,334.8485,.0067908,0,0,479.5454,.0097253,.0307737,.3484848,48750,22290.41
39154,3770,7520,222098,28,"MS",58911.94,.0238727,.132626,1027.056,.0174337,.0636605,.0282083,1564.191,.0265513,.0524678,.193634,58263.13,29534.31
39156,210,490,10131,28,"MS",48242.86,0,0,0,0,0,0,480.9524,.0099694,.0437272,.3333333,47923.81,20675.51
39157,11490,21280,1052307,28,"MS",91584.59,.0191471,.1845083,6979.112,.076204,.0939948,.1604095,1970.496,.0215156,.0206489,.1949521,89793.38,49450.52
39159,1130,2400,43741,28,"MS",38708.85,.0530973,.079646,1245.133,.0321666,.0707965,.0639674,297.3451,.0076816,.0395739,.4778761,37916.81,18225.42
39160,1110,2360,39409,28,"MS",35503.61,.0540541,.045045,349.5496,.0098455,0,0,470.2703,.0132457,.0261108,.4414414,35256.76,16698.73
39166,210,460,6615,28,"MS",31500,0,0,0,0,0,0,0,0,.0438398,.5238096,31228.57,14380.43
39168,2710,5600,107289,28,"MS",39590.04,.0369004,.0516605,248.7085,.0062821,.0110701,.0069345,498.155,.0125828,.0319604,.3542435,39297.42,19158.75
39169,1090,2370,27754,28,"MS",25462.38,.0825688,0,0,0,0,0,91.74312,.0036031,.024537,.6422018,25175.23,11710.55
39170,4470,8840,250741,28,"MS",56094.18,.0268456,.1118568,682.1029,.01216,.0559284,.0285354,1887.696,.0336523,.0432997,.2013423,55494.18,28364.37
39175,2080,4190,79508,28,"MS",38225,.0336538,.0576923,478.3654,.0125145,.0288462,.0197842,571.6346,.0149545,.0367133,.375,37866.35,18975.66
39176,770,1630,31002,28,"MS",40262.34,.0519481,.0519481,92.20779,.0022902,.025974,.0003548,487.013,.012096,.0391588,.3766234,39846.75,19019.63
39179,480,1010,20844,28,"MS",43425,0,.0625,245.8333,.0056611,.0416667,.0694205,404.1667,.0093072,.0268183,.4375,42556.25,20637.62
39180,14050,28510,649954,28,"MS",46260.07,.0341637,.0996441,1339.786,.028962,.0384342,.0253264,876.4413,.018946,.0331608,.3644128,45768.33,22797.4
39183,6330,13210,312899,28,"MS",49431.12,.0379147,.0932069,795.4186,.0160915,.0458136,.021908,1102.212,.0222979,.0311698,.3317536,48915.8,23686.53
39189,1350,2900,50047,28,"MS",37071.85,.0222222,.037037,22.96296,.0006194,0,0,485.9259,.0131077,.0225988,.4074074,36777.78,17257.59
39191,3060,6730,149168,28,"MS",48747.71,.0392157,.0947712,658.8235,.013515,.0294118,.0164445,781.6993,.0160356,.0297249,.2777778,48268.95,22164.64
39192,630,1270,24952,28,"MS",39606.35,.031746,.0634921,141.2698,.0035668,0,0,360.3175,.0090975,.035949,.3809524,39269.84,19647.24
39194,6330,13720,240102,28,"MS",37930.8,.0458136,.0584518,680.8847,.0179507,.0331754,.0501578,488.7836,.0128862,.0343312,.4897314,37328.75,17500.15
39201,260,360,54634,28,"MS",210130.8,0,.1923077,24257.69,.1154409,.1538462,.4275909,1373.077,.0065344,0,.1538462,198765.4,151761.1
39202,3230,5330,191264,28,"MS",59214.86,.0216718,.1517028,2172.755,.0366927,.0681115,.13473,1003.715,.0169504,.0202234,.2941177,57588.54,35884.43
39203,1950,3860,38625,28,"MS",19807.69,.0307692,0,0,0,0,0,78.97436,.0039871,.0155858,.6205128,19601.54,10006.48
39204,6970,14350,159276,28,"MS",22851.65,.0286944,.0114778,51.36298,.0022477,.0057389,.0029132,233.429,.010215,.0131533,.5982783,22633.29,11099.37
39206,11250,21160,391175,28,"MS",34771.11,.0275556,.0391111,425.5111,.0122375,.0168889,.0339464,636.2667,.0182987,.0385454,.4364444,34301.16,18486.53
39208,13000,26010,555065,28,"MS",42697.31,.0192308,.0607692,362.3077,.0084855,.0307692,.0227433,949.3846,.0222352,.0321404,.2823077,42255.54,21340.45
39209,11950,23940,307827,28,"MS",25759.58,.0309623,.0175732,53.89121,.0020921,.0075314,.0066401,269.3724,.0104572,.0259984,.5447699,25505.44,12858.27
39211,11710,21590,1084909,28,"MS",92648.08,.0196413,.23655,8853.373,.0955592,.117848,.1366834,2121.691,.0229005,.0297601,.2023911,90595.05,50250.53
39212,13890,28030,427725,28,"MS",30793.74,.0287977,.0273578,90.49676,.0029388,.0093593,.0072313,794.0245,.0257853,.0245391,.4758819,30464.44,15259.54
39213,9370,18140,246890,28,"MS",26348.99,.0288154,.0149413,34.79189,.0013204,.0064034,.0007655,324.6531,.0123213,.0406213,.5272145,26110.57,13610.25
39216,1590,2690,153099,28,"MS",96288.68,.0188679,.2767296,5246.541,.0544876,.1383648,.1984729,2085.535,.0216592,.0286873,.2012579,93801.89,56914.13
39218,3080,6400,133626,28,"MS",43385.07,.0227273,.0584416,313.3117,.0072216,.025974,.0370362,834.4156,.0192328,.0307949,.3051948,43023.38,20879.06
39232,3630,6840,304750,28,"MS",83953.17,.0165289,.1652893,2719.284,.0323905,.0991736,.1377424,2077.686,.0247482,.0211157,.1597796,82313.23,44554.09
39272,6430,12670,285625,28,"MS",44420.68,.0279938,.0451011,174.028,.0039177,.0202177,.0070617,1721.617,.0387571,.0240945,.2783826,43965.01,22543.41
39301,10060,20390,419759,28,"MS",41725.55,.0318091,.0646123,408.9463,.0098009,.0248509,.0417501,574.8509,.013777,.0293764,.3767396,41273.76,20586.51
39305,8370,16760,604636,28,"MS",72238.47,.0227001,.1911589,3366.547,.0466032,.0716846,.0853456,1520.55,.021049,.0378178,.2078853,71075.75,36076.13
39307,6390,12680,187912,28,"MS",29407.2,.0359937,.0375587,164.3192,.0055877,.0078247,.0098982,339.7496,.0115533,.0310624,.456964,29174.33,14819.56
39320,720,1530,47735,28,"MS",66298.61,0,.125,572.2222,.008631,.0555556,.028763,1331.944,.0200901,.0325128,.1805556,65700,31199.35
39322,730,1660,34870,28,"MS",47767.13,.0547945,.0958904,234.2466,.0049039,0,0,689.0411,.014425,.023774,.3972603,47254.79,21006.02
39323,510,1070,22401,28,"MS",43923.53,0,.0588235,127.451,.0029017,0,0,521.5686,.0118745,.0341056,.254902,43664.71,20935.51
39325,2500,5460,147941,28,"MS",59176.4,.024,.104,573.6,.0096931,.04,.025936,1512.8,.0255642,.0291738,.188,58710.4,27095.42
39326,300,590,12296,28,"MS",40986.67,0,.0666667,750,.0182986,0,0,0,0,.0322056,.3333333,40710,20840.68
39327,1550,3400,75386,28,"MS",48636.13,.0387097,.1225806,734.8387,.0151089,.0258065,.0149763,663.2258,.0136365,.0383228,.283871,48170.97,22172.35
39328,1810,3560,60734,28,"MS",33554.7,.0773481,.0773481,616.5746,.0183752,0,0,316.5746,.0094346,.0393025,.4254144,33228.18,17060.11
39330,1150,2610,65452,28,"MS",56914.78,.0347826,.0869565,421.7391,.00741,.0173913,.003621,1191.304,.0209314,.0272719,.2173913,56591.3,25077.39
39332,710,1650,35013,28,"MS",49314.09,0,.1267606,598.5916,.0121383,0,0,869.0141,.017622,.0396424,.2957746,48929.58,21220
39335,1380,2780,59149,28,"MS",42861.59,.057971,.0797101,325.3623,.007591,.0144928,.0034827,734.7826,.0171431,.0414546,.3333333,42586.23,21276.62
39336,550,1130,19227,28,"MS",34958.18,0,.0545455,136.3636,.0039008,0,0,354.5454,.010142,.0309981,.3454545,34772.73,17015.04
39337,710,1540,32971,28,"MS",46438.03,.0422535,.0985916,419.7183,.0090382,0,0,583.0986,.0125565,.033575,.2394366,46085.91,21409.74
